"","Id","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","PoolArea","MoSold","YrSold","SalePrice"
"933",933,84,11670,9,5,2006,2006,1905,1905,1905,0,1905,0,0,2,0,3,1,8,1,2006,3,788,0,191,0,0,0,3,2007,320000
"934",934,63,8487,7,5,2004,2004,1480,1500,1500,0,1500,0,0,2,0,3,1,6,0,2004,2,570,192,36,0,0,0,8,2009,190000
"935",935,313,27650,7,7,1960,2007,160,585,2069,0,2069,1,0,2,0,4,1,9,1,1960,2,505,0,0,0,0,0,11,2008,242000
"936",936,52,5825,4,5,1926,1953,600,600,747,0,747,0,0,1,0,1,1,5,0,1953,2,528,0,0,32,0,0,6,2006,79900
"937",937,67,10083,7,5,2003,2003,343,1176,1200,0,1200,1,0,2,0,2,1,5,0,2003,2,555,0,41,0,0,0,8,2009,184900
"938",938,75,9675,7,5,2005,2005,772,1113,1113,858,1971,0,0,2,1,3,1,8,1,2005,2,689,0,48,0,0,0,2,2009,253000
"939",939,73,8760,7,5,2006,2006,927,1391,1391,571,1962,0,0,2,1,3,1,7,0,2006,3,868,0,90,0,0,0,8,2006,239799
"940",940,NA,24090,7,7,1940,1950,1032,1032,1207,1196,2403,0,0,2,0,4,1,10,2,1940,1,349,56,0,318,0,0,6,2010,244400
"941",941,55,12640,6,5,1976,1976,396,1728,1728,0,1728,0,0,2,0,4,2,8,0,1976,2,574,40,0,0,0,0,7,2006,150900
"942",942,NA,8755,7,5,1999,1999,220,992,1022,1038,2060,1,0,2,1,3,1,8,1,1999,2,390,0,0,0,0,0,6,2009,214000
"943",943,42,7711,4,3,1977,1977,0,1440,1440,0,1440,2,0,2,0,4,2,8,0,NA,0,0,321,0,0,0,0,8,2007,150000
"944",944,100,25000,5,4,1967,1967,1632,1632,1632,0,1632,0,0,2,0,4,2,8,0,1967,2,576,0,0,0,0,0,6,2007,143000
"945",945,NA,14375,6,6,1958,1958,354,819,1344,0,1344,0,1,1,0,3,1,7,1,1958,2,525,0,118,0,233,0,1,2009,137500
"946",946,98,8820,5,6,1890,1996,0,1088,1188,561,1869,0,0,1,0,2,1,7,0,1963,2,456,48,0,244,0,0,9,2009,124900
"947",947,70,8163,5,6,1959,1959,102,1144,1144,0,1144,1,0,1,0,3,1,6,1,1959,1,796,86,0,0,0,0,3,2006,143000
"948",948,85,14536,8,5,2002,2003,316,1616,1629,0,1629,1,0,2,0,3,1,9,1,2002,3,808,0,252,0,0,0,11,2007,270000
"949",949,65,14006,7,5,2002,2002,936,936,936,840,1776,0,0,2,1,3,1,7,1,2002,2,474,144,96,0,0,0,2,2006,192500
"950",950,78,9360,6,7,1972,2006,179,1161,1381,0,1381,1,0,1,1,3,1,5,1,1972,2,676,0,0,0,0,0,3,2010,197500
"951",951,60,7200,5,8,1950,2002,317,864,864,0,864,1,0,1,0,3,1,5,0,1980,2,720,194,0,0,0,0,7,2007,129000
"952",952,60,7800,5,5,1965,1965,187,828,965,0,965,1,0,1,0,3,1,6,0,1979,1,300,421,0,0,0,0,7,2006,119900
"953",953,60,7200,5,8,1972,2003,108,768,768,0,768,0,1,1,0,2,1,5,0,1974,1,396,192,0,0,0,0,4,2009,133900
"954",954,NA,11075,5,4,1969,1969,29,784,1168,800,1968,0,1,2,1,4,1,7,1,1969,2,530,305,189,0,0,0,9,2008,172000
"955",955,35,9400,6,5,1975,1975,0,945,980,0,980,0,2,2,0,4,0,4,0,NA,0,0,0,0,0,0,0,10,2006,127500
"956",956,82,7136,6,6,1946,1950,495,979,979,979,1958,0,0,2,0,4,2,8,0,1946,2,492,0,0,0,0,0,8,2007,145000
"957",957,24,1300,6,6,1980,1980,276,561,561,668,1229,0,0,1,1,2,1,5,1,1980,2,462,150,0,0,0,0,5,2009,124000
"958",958,70,7420,5,5,1962,1962,640,1057,1057,0,1057,0,0,1,0,3,1,6,0,1977,2,576,0,0,0,0,0,4,2007,132000
"959",959,65,8450,7,5,2003,2003,638,1337,1337,0,1337,1,0,2,0,3,1,6,0,2003,2,531,0,39,0,0,0,10,2007,185000
"960",960,24,2572,7,5,1999,1999,92,696,696,720,1416,1,0,2,1,3,1,6,0,1999,2,484,0,44,0,0,0,5,2010,155000
"961",961,50,7207,5,7,1958,2008,162,858,858,0,858,1,0,1,0,2,1,4,0,NA,0,0,117,0,0,0,0,2,2010,116500
"962",962,NA,12227,6,7,1977,1995,434,1330,1542,1330,2872,1,0,2,1,4,1,11,1,1977,2,619,550,282,0,0,0,7,2008,272000
"963",963,24,2308,6,6,1976,1976,248,804,804,744,1548,1,0,2,1,3,1,7,1,1976,2,440,48,0,0,0,0,7,2007,155000
"964",964,122,11923,9,5,2007,2007,1800,1800,1800,0,1800,0,0,2,0,2,1,7,0,2007,2,702,288,136,0,0,0,5,2009,239000
"965",965,80,11316,7,5,2002,2003,193,817,824,1070,1894,1,0,2,1,4,1,8,1,2002,2,510,0,40,0,0,0,2,2010,214900
"966",966,65,10237,6,5,2005,2007,783,783,783,701,1484,0,0,2,1,3,1,8,1,2005,2,393,0,72,0,0,0,7,2007,178900
"967",967,130,9600,5,7,1940,1950,300,728,976,332,1308,1,0,1,1,2,1,7,2,1940,1,256,0,70,0,0,0,6,2009,160000
"968",968,NA,7390,5,7,1955,1955,196,1098,1098,0,1098,1,0,1,0,3,1,6,0,1955,1,260,0,0,0,0,0,7,2008,135000
"969",969,50,5925,3,6,1910,1950,600,600,600,368,968,0,0,1,0,2,1,6,0,NA,0,0,0,0,0,0,0,5,2009,37900
"970",970,75,10382,6,5,1958,1958,75,588,1095,0,1095,1,0,1,0,2,1,6,0,1958,1,264,0,0,0,0,0,3,2006,140000
"971",971,60,10800,4,4,1949,1950,720,720,720,472,1192,0,0,1,1,4,1,6,0,NA,0,0,0,0,0,0,0,12,2006,135000
"972",972,36,2268,7,5,2003,2004,197,764,764,862,1626,0,0,2,0,2,1,6,0,2003,2,474,0,27,0,0,0,7,2009,173000
"973",973,55,7892,6,5,1979,1979,918,918,918,0,918,0,0,2,0,2,1,5,1,1979,1,264,28,0,0,0,0,4,2010,99500
"974",974,95,11639,7,5,2007,2008,1428,1428,1428,0,1428,0,0,2,0,3,1,6,0,2007,2,480,0,120,0,0,0,12,2008,182000
"975",975,60,11414,7,8,1910,1993,728,728,1136,883,2019,0,0,1,0,3,1,8,0,1997,2,532,509,135,0,0,0,10,2009,167500
"976",976,NA,2651,7,5,2000,2000,32,673,673,709,1382,1,0,2,1,3,1,6,0,2000,2,490,153,50,0,0,0,4,2006,165000
"977",977,51,5900,4,7,1923,1958,440,440,869,0,869,0,0,1,0,2,1,4,0,NA,0,0,0,0,0,0,0,8,2006,85500
"978",978,35,4274,7,5,2006,2007,135,1241,1241,0,1241,1,0,1,1,1,1,4,0,2007,2,569,0,116,0,0,0,11,2007,199900
"979",979,68,9450,4,5,1954,1954,342,894,894,0,894,0,0,1,0,3,1,5,0,1999,2,400,0,0,0,0,0,5,2007,110000
"980",980,80,8816,5,6,1963,1963,470,1121,1121,0,1121,1,0,1,0,3,1,5,0,1963,2,480,0,80,0,0,0,6,2009,139000
"981",981,NA,12122,7,9,1961,2007,77,944,999,0,999,1,0,1,0,3,1,6,0,1961,2,588,144,76,0,0,0,7,2008,178400
"982",982,98,12203,8,5,1998,1999,371,1225,1276,1336,2612,1,0,2,1,4,1,8,1,1998,3,676,250,0,0,0,0,7,2009,336000
"983",983,43,3182,7,5,2007,2007,1266,1266,1266,0,1266,0,0,2,0,2,1,6,1,2007,2,388,100,16,0,0,0,3,2008,159895
"984",984,NA,11250,8,5,2002,2002,1128,1128,1149,1141,2290,0,0,2,1,4,1,9,1,2002,2,779,0,0,0,0,0,5,2008,255900
"985",985,75,10125,5,5,1977,1977,0,0,1302,432,1734,0,0,2,0,4,2,8,0,1977,2,539,0,0,0,0,0,8,2009,126000
"986",986,68,10880,5,5,1950,1950,124,1164,1164,0,1164,1,0,1,0,3,1,5,0,1950,1,240,0,48,0,0,0,8,2008,125000
"987",987,59,5310,6,8,1910,2003,485,485,1001,634,1635,0,0,1,0,2,1,5,0,1950,1,255,394,0,0,0,0,6,2006,117000
"988",988,83,10159,9,5,2009,2010,284,1930,1940,0,1940,1,0,2,1,3,1,8,1,2010,3,606,168,95,0,0,0,4,2010,395192
"989",989,NA,12046,6,6,1976,1976,692,848,1118,912,2030,0,0,2,1,4,1,8,1,1976,2,551,0,224,0,0,0,6,2007,195000
"990",990,65,8125,7,5,2006,2006,770,770,778,798,1576,0,0,2,1,3,1,6,0,2006,2,614,0,50,0,0,0,8,2006,197000
"991",991,82,9452,8,5,1997,1998,322,1396,1407,985,2392,1,0,2,1,3,1,7,1,1997,3,870,0,70,0,0,0,6,2006,348000
"992",992,121,17671,8,9,1882,1986,700,916,916,826,1742,0,0,1,1,4,1,8,1,1925,2,424,0,169,0,0,0,11,2009,168000
"993",993,80,9760,6,8,1964,1993,169,822,1020,831,1851,0,0,2,1,3,1,7,1,1964,2,440,239,42,0,0,0,7,2007,187000
"994",994,68,8846,6,5,2005,2006,750,750,750,750,1500,0,0,2,1,3,1,6,0,2005,2,564,0,35,0,0,0,8,2006,173900
"995",995,96,12456,10,5,2006,2007,528,1700,1718,0,1718,1,0,2,0,3,1,7,1,2008,3,786,216,48,0,0,0,7,2009,337500
"996",996,51,4712,4,7,1946,1950,363,747,774,456,1230,1,0,1,1,3,1,5,0,1946,1,305,0,57,0,63,0,8,2006,121600
"997",997,NA,10659,5,6,1961,1961,135,1050,1050,0,1050,1,0,1,0,3,1,6,0,1961,1,368,0,319,0,0,0,1,2006,136500
"998",998,NA,11717,6,6,1970,1970,1442,1442,1442,0,1442,0,0,2,0,2,1,6,1,1970,2,615,371,0,0,0,0,2,2009,185000
"999",999,60,9786,3,4,1922,1950,1007,1007,1077,0,1077,0,0,1,0,3,1,6,1,1922,1,210,0,100,48,0,0,5,2006,91000
"1000",1000,64,6762,7,5,2006,2006,501,1187,1208,0,1208,1,0,2,0,2,1,6,0,2006,2,632,105,61,0,0,0,2,2010,206000
"1001",1001,74,10206,3,3,1952,1952,0,0,944,0,944,0,0,1,0,2,1,4,0,1956,2,528,0,0,0,0,0,7,2009,82000
"1002",1002,60,5400,5,6,1920,1950,691,691,691,0,691,0,0,1,0,2,1,4,0,1920,1,216,0,20,94,0,0,1,2007,86000
"1003",1003,75,11957,8,5,2006,2006,1550,1574,1574,0,1574,0,0,2,0,3,1,7,1,2006,3,824,144,104,0,0,0,7,2008,232000
"1004",1004,NA,11500,5,6,1976,1976,1680,1680,1680,0,1680,0,0,2,0,4,2,8,0,1976,2,528,0,0,0,0,0,6,2007,136905
"1005",1005,43,3182,7,5,2005,2006,1330,1346,1504,0,1504,0,0,2,0,1,1,7,1,2005,2,457,156,0,0,0,0,5,2009,181000
"1006",1006,65,8385,5,8,1977,1977,390,985,985,0,985,0,0,2,0,3,1,6,0,1977,1,328,210,0,0,0,0,11,2008,149900
"1007",1007,NA,12155,6,3,1970,1970,420,1657,1657,0,1657,0,1,2,0,3,1,7,1,1970,2,484,0,0,0,147,0,3,2007,163500
"1008",1008,21,2217,4,4,1970,1970,0,546,546,546,1092,0,0,1,1,3,1,6,0,1970,1,286,238,0,0,0,0,8,2009,88000
"1009",1009,43,12118,7,5,2004,2005,1710,1710,1710,0,1710,0,0,2,0,3,1,7,1,2004,2,550,100,48,0,180,0,4,2009,240000
"1010",1010,60,6000,5,5,1926,1950,1008,1008,1008,0,1522,0,0,2,0,4,1,7,0,NA,0,0,0,0,138,0,0,6,2006,102000
"1011",1011,115,21286,5,5,1948,1950,720,720,720,551,1271,0,0,2,0,4,1,7,1,1948,1,312,0,0,108,0,0,8,2008,135000
"1012",1012,75,9825,5,5,1965,1965,0,0,1664,0,1664,0,0,2,0,4,2,8,0,NA,0,0,0,0,0,0,0,5,2010,100000
"1013",1013,55,10592,6,7,1923,1996,602,602,900,602,1502,0,0,1,1,3,1,7,2,1923,1,180,96,0,112,53,0,8,2007,165000
"1014",1014,60,7200,5,4,1910,2006,310,1022,1022,0,1022,1,0,1,0,2,1,4,0,1956,1,280,0,30,226,0,0,6,2009,85000
"1015",1015,60,11664,6,5,1948,1950,746,1082,1082,0,1082,0,0,1,0,2,1,5,1,1948,1,240,0,130,0,0,0,11,2007,119200
"1016",1016,70,8400,8,6,2001,2001,167,810,810,855,1665,1,0,2,1,3,1,6,0,2001,2,528,0,45,0,0,0,11,2009,227000
"1017",1017,73,11883,7,5,1996,1996,814,1504,1504,0,1504,1,0,2,0,3,1,6,1,1996,2,478,115,66,0,0,0,6,2009,203000
"1018",1018,NA,5814,8,5,1984,1984,184,1220,1360,0,1360,1,0,1,0,1,1,4,1,1984,2,565,63,0,0,0,0,8,2009,187500
"1019",1019,NA,10784,7,5,1991,1992,384,384,802,670,1472,0,0,2,1,3,1,7,1,1991,2,402,164,0,0,0,0,5,2007,160000
"1020",1020,43,3013,7,5,2005,2005,1346,1362,1506,0,1506,0,0,2,0,2,1,6,1,2005,2,440,142,20,0,0,0,4,2006,213490
"1021",1021,60,7024,4,5,2005,2005,108,1132,1132,0,1132,1,0,1,1,2,1,5,0,2005,2,451,252,64,0,0,0,6,2008,176000
"1022",1022,64,7406,7,5,2006,2006,515,1199,1220,0,1220,1,0,2,0,2,1,6,0,2006,2,632,105,54,0,0,0,7,2006,194000
"1023",1023,52,9439,5,5,1930,1950,588,912,912,336,1248,0,0,1,0,2,1,6,0,1957,1,160,0,0,192,0,0,3,2007,87000
"1024",1024,43,3182,7,5,2005,2006,1330,1346,1504,0,1504,0,0,2,0,2,1,7,1,2005,2,437,156,20,0,0,0,5,2008,191000
"1025",1025,NA,15498,8,6,1976,1976,0,1565,2898,0,2898,1,0,2,0,2,1,10,1,1976,2,665,0,72,174,0,0,5,2008,287000
"1026",1026,70,7700,5,5,1972,1972,276,882,882,0,882,1,0,1,0,3,1,5,0,1980,2,461,96,0,0,0,0,3,2007,112500
"1027",1027,73,9300,5,5,1960,1960,571,1268,1264,0,1264,1,0,1,0,3,1,6,2,1960,2,461,0,0,0,143,0,4,2010,167500
"1028",1028,71,9520,8,5,2007,2008,125,1638,1646,0,1646,1,0,2,0,3,1,7,1,2008,3,800,192,44,0,0,0,4,2008,293077
"1029",1029,79,9492,5,5,1941,1950,359,768,968,408,1376,1,0,1,0,3,1,6,1,1941,1,240,0,0,0,0,0,4,2007,105000
"1030",1030,21,1680,6,7,1972,1972,355,672,672,546,1218,0,1,1,1,3,1,7,0,1972,1,264,0,28,0,0,0,5,2006,118000
"1031",1031,NA,7082,5,8,1916,1995,686,686,948,980,1928,0,0,2,0,5,2,10,0,NA,0,0,0,0,228,0,0,7,2006,160000
"1032",1032,102,15863,7,3,1920,1970,301,824,1687,998,3082,1,0,2,1,5,1,12,2,1970,2,672,136,63,0,0,0,8,2009,197000
"1033",1033,NA,14541,8,7,1993,1993,326,1338,1352,1168,2520,1,0,2,1,5,1,10,1,1993,3,796,209,55,0,0,0,11,2006,310000
"1034",1034,NA,8125,7,5,2002,2002,668,1654,1654,0,1654,1,0,2,0,3,1,6,0,2002,3,900,0,136,0,0,0,2,2006,230000
"1035",1035,50,6305,5,7,1938,1950,920,920,954,0,954,0,0,1,0,2,1,5,1,1938,1,240,0,0,0,0,0,6,2007,119750
"1036",1036,NA,11500,4,3,1957,1957,0,0,845,0,845,0,0,1,0,3,1,5,0,1957,1,290,186,0,0,0,0,1,2009,84000
"1037",1037,89,12898,9,5,2007,2008,598,1620,1620,0,1620,1,0,2,0,2,1,6,1,2008,3,912,228,0,0,0,0,9,2009,315500
"1038",1038,NA,9240,8,5,2001,2002,1055,1055,1055,1208,2263,0,0,2,1,3,1,7,1,2001,2,905,0,45,0,189,0,9,2008,287000
"1039",1039,21,1533,4,6,1970,2008,546,546,798,546,1344,0,0,1,1,3,1,6,1,NA,0,0,0,0,0,0,0,5,2009,97000
"1040",1040,21,1477,4,4,1970,1970,121,630,630,0,630,1,0,1,0,1,1,3,0,1970,1,286,0,0,0,0,0,4,2009,80000
"1041",1041,88,13125,5,4,1957,2000,284,1134,1803,0,1803,1,0,2,0,3,1,8,1,1957,2,484,0,0,0,0,0,1,2006,155000
"1042",1042,NA,9130,6,8,1966,2000,336,800,800,832,1632,0,1,1,1,4,1,7,0,1966,2,484,0,40,0,0,0,7,2008,173000
"1043",1043,34,5381,6,5,2005,2005,406,1306,1306,0,1306,1,0,2,0,1,1,5,1,2005,2,624,170,63,0,0,0,8,2009,196000
"1044",1044,86,11839,7,5,1990,1990,390,1475,1532,797,2329,1,0,2,1,4,1,10,1,1990,2,514,192,121,0,0,0,5,2008,262280
"1045",1045,80,9600,8,5,1981,1981,1420,2524,2524,0,2524,1,0,2,1,4,1,9,1,1981,2,542,474,120,0,0,0,7,2009,278000
"1046",1046,NA,13680,3,5,1955,1955,0,0,1733,0,1733,0,0,2,0,4,1,8,1,1955,2,452,0,0,0,0,0,6,2009,139600
"1047",1047,85,16056,9,5,2005,2006,1752,1992,1992,876,2868,0,0,3,1,4,1,11,1,2005,3,716,214,108,0,0,0,7,2006,556581
"1048",1048,57,9245,5,5,1994,1995,304,990,990,0,990,0,1,1,0,3,1,5,0,1996,2,672,0,0,0,0,0,2,2008,145000
"1049",1049,100,21750,5,4,1960,2006,0,0,1771,0,1771,0,0,1,0,3,1,9,1,1960,2,336,0,0,0,0,0,11,2009,115000
"1050",1050,60,11100,4,7,1946,2006,0,0,930,0,930,0,0,1,0,2,1,6,0,1946,1,308,0,0,0,0,0,4,2010,84900
"1051",1051,73,8993,7,5,2007,2007,1302,1302,1302,0,1302,0,0,2,0,3,1,6,0,2007,2,436,0,22,0,0,0,8,2007,176485
"1052",1052,103,11175,7,5,2007,2007,1316,1316,1316,0,1316,0,0,2,0,3,1,6,1,2007,2,440,0,20,0,0,0,10,2007,200141
"1053",1053,100,9500,6,6,1964,1978,374,816,1127,850,1977,0,1,1,1,4,1,9,1,1964,2,540,0,52,0,0,0,6,2007,165000
"1054",1054,68,8562,5,6,1957,2002,833,1216,1526,0,1526,0,0,1,0,4,1,7,1,1957,1,364,116,78,0,0,0,5,2010,144500
"1055",1055,90,11367,8,5,2002,2002,133,1065,1091,898,1989,1,0,2,1,3,1,7,1,2002,2,586,199,60,0,0,0,11,2006,255000
"1056",1056,104,11361,6,5,1976,1976,549,1193,1523,0,1523,0,1,2,0,3,1,7,1,1976,2,478,0,0,0,189,0,5,2008,180000
"1057",1057,43,7052,7,5,2005,2005,705,1364,1364,0,1364,1,0,2,0,2,1,6,1,2005,2,484,192,36,0,0,0,6,2006,185850
"1058",1058,NA,29959,7,6,1994,1994,378,973,979,871,1850,0,0,2,1,3,1,7,1,1994,2,467,168,98,0,0,0,1,2009,248000
"1059",1059,96,11308,9,5,2008,2008,168,1104,1130,1054,2184,1,0,2,1,3,1,10,1,2008,3,836,0,102,0,0,0,7,2009,335000
"1060",1060,NA,11275,6,7,1932,1950,0,854,1096,895,1991,0,0,1,1,3,1,7,1,1977,2,432,0,0,19,0,0,3,2007,220000
"1061",1061,41,4920,8,5,2001,2001,722,1338,1338,0,1338,1,0,2,0,2,1,6,0,2001,2,582,0,0,170,0,0,4,2010,213500
"1062",1062,120,18000,3,4,1935,1950,894,894,894,0,894,0,0,1,0,2,1,6,0,1994,3,1248,0,20,0,0,0,8,2008,81000
"1063",1063,85,13600,5,5,1900,1950,662,662,1422,915,2337,0,0,2,0,5,2,10,0,1945,2,560,0,57,0,0,0,9,2007,90000
"1064",1064,50,6000,6,6,1925,1980,706,1103,1103,0,1103,0,0,1,0,2,1,5,1,1976,2,440,166,120,0,0,0,7,2006,110500
"1065",1065,NA,11000,5,6,1966,1966,184,1154,1154,0,1154,0,0,1,1,3,1,6,1,1966,2,480,0,58,0,0,0,11,2009,154000
"1066",1066,80,14000,7,5,1996,1997,105,1306,1306,954,2260,1,0,2,1,3,1,7,0,1996,2,533,296,44,0,0,0,4,2010,328000
"1067",1067,59,7837,6,7,1993,1994,799,799,799,772,1571,0,0,2,1,3,1,7,1,1993,2,380,0,40,0,0,0,5,2009,178000
"1068",1068,80,9760,6,6,1964,1964,0,780,798,813,1611,1,0,1,1,4,1,7,0,1964,2,442,328,128,0,189,0,6,2008,167900
"1069",1069,42,3964,6,4,1973,1973,105,942,1291,1230,2521,1,0,2,1,5,1,10,1,1973,2,576,728,20,0,0,0,6,2006,151400
"1070",1070,60,9600,5,7,1949,2003,625,845,893,0,893,0,1,1,0,2,1,4,0,1985,2,576,0,0,0,0,0,5,2007,135000
"1071",1071,72,10152,5,5,1956,1956,462,1048,1048,0,1048,1,0,1,0,3,1,6,0,1956,1,286,0,20,0,192,0,6,2007,135000
"1072",1072,78,11700,6,6,1968,1968,429,727,829,727,1556,0,0,1,1,4,1,8,0,1968,2,441,0,0,0,0,0,5,2009,154000
"1073",1073,50,7585,5,3,1948,1950,810,810,1002,454,1456,1,1,1,0,4,1,7,1,1954,1,280,0,0,0,0,0,8,2006,91500
"1074",1074,75,7950,6,6,1977,1977,155,690,698,728,1426,0,0,1,1,3,1,6,0,1977,2,440,252,0,0,0,0,7,2009,159500
"1075",1075,74,8556,7,5,2006,2006,1240,1240,1240,0,1240,0,0,2,0,2,1,5,0,2006,3,826,140,93,0,0,0,5,2007,194000
"1076",1076,75,13125,7,6,1940,1984,390,800,960,780,1740,0,0,1,1,3,1,6,2,1940,1,240,0,0,0,0,0,7,2007,219500
"1077",1077,60,10800,5,8,1936,1989,170,796,1096,370,1466,0,1,2,0,3,1,7,1,1950,2,566,436,21,0,0,0,4,2006,170000
"1078",1078,NA,15870,5,5,1969,1969,230,1096,1096,0,1096,1,0,1,0,3,1,6,0,1969,1,299,240,32,0,0,0,3,2006,138800
"1079",1079,37,4435,6,5,2004,2004,186,848,848,0,848,1,0,1,0,1,1,3,1,2004,2,420,140,0,0,0,0,5,2006,155900
"1080",1080,65,8775,5,5,1994,1994,495,990,990,0,990,0,0,1,0,3,1,5,0,1996,1,299,0,64,0,0,0,4,2007,126000
"1081",1081,80,11040,6,7,1971,2004,602,1258,1258,0,1258,0,1,2,0,3,1,5,0,1971,2,528,55,0,0,0,0,10,2008,145000
"1082",1082,75,7500,5,5,1963,1963,216,1040,1040,0,1040,1,0,1,1,3,1,5,0,1963,1,308,0,0,220,0,0,6,2010,133000
"1083",1083,70,8749,7,5,2002,2002,1459,1459,1459,0,1459,0,0,2,0,3,1,6,1,2002,2,527,192,39,0,0,0,9,2007,192000
"1084",1084,80,8800,6,6,1964,1964,698,1251,1251,0,1251,1,0,1,0,3,1,6,2,1964,1,461,0,116,0,0,0,3,2006,160000
"1085",1085,NA,13031,6,5,1995,1996,99,691,691,807,1498,0,0,2,1,3,1,6,1,1995,2,409,315,44,0,0,0,7,2006,187500
"1086",1086,73,9069,6,6,1992,1992,189,936,996,0,996,1,0,1,0,2,1,5,0,1992,2,564,120,0,0,0,0,4,2010,147000
"1087",1087,NA,1974,4,5,1973,1973,212,546,546,546,1092,0,0,1,1,3,1,6,0,1973,1,286,120,96,0,0,0,5,2010,83500
"1088",1088,85,10574,8,5,2005,2006,1082,1082,1082,871,1953,0,0,2,1,3,1,9,1,2005,3,1043,160,50,0,0,0,5,2009,252000
"1089",1089,24,2522,7,5,2004,2004,970,970,970,739,1709,0,0,2,0,3,1,7,0,2004,2,380,0,40,0,0,0,4,2006,137500
"1090",1090,37,3316,8,5,2005,2005,208,1247,1247,0,1247,1,0,1,1,1,1,4,1,2005,2,550,0,84,0,0,0,4,2006,197000
"1091",1091,60,8544,3,4,1950,1950,0,0,1040,0,1040,0,0,2,0,2,2,6,0,1987,2,400,0,0,0,0,0,6,2009,92900
"1092",1092,24,2160,7,5,1999,2000,90,600,624,628,1252,1,0,2,1,2,1,4,0,1999,2,462,0,48,0,0,0,3,2008,160000
"1093",1093,60,8400,6,5,1925,1950,758,1181,1390,304,1694,0,0,2,0,4,1,7,1,1925,2,576,342,0,128,0,0,6,2008,136500
"1094",1094,71,9230,5,8,1965,1998,203,864,1200,0,1200,1,0,1,1,1,1,6,0,1977,2,884,0,64,0,0,0,10,2006,146000
"1095",1095,74,5868,5,7,1956,2000,448,936,936,0,936,1,0,1,0,2,1,4,0,1956,1,308,0,0,80,160,0,5,2010,129000
"1096",1096,78,9317,6,5,2006,2006,1290,1314,1314,0,1314,0,0,2,0,3,1,6,1,2006,2,440,0,22,0,0,0,3,2007,176432
"1097",1097,60,6882,6,7,1914,2006,684,684,773,582,1355,0,0,1,1,3,1,7,0,NA,0,0,136,0,115,0,0,3,2007,127000
"1098",1098,NA,3696,8,5,1986,1986,1074,1074,1088,0,1088,0,0,1,1,2,1,5,0,1987,2,461,0,74,137,0,0,10,2007,170000
"1099",1099,50,6000,4,6,1936,1950,0,672,757,567,1324,0,0,1,0,3,1,6,0,1936,1,240,0,0,0,0,0,7,2009,128000
"1100",1100,82,11880,7,5,1978,1978,567,1271,1601,0,1601,0,0,2,0,3,1,7,1,1978,2,478,0,0,0,0,0,4,2009,157000
"1101",1101,60,8400,2,5,1920,1950,0,290,438,0,438,0,0,1,0,1,1,3,0,1930,1,246,0,0,0,0,0,1,2009,60000
"1102",1102,61,9758,5,5,1971,1971,251,950,950,0,950,0,0,1,0,3,1,5,0,1981,1,280,0,0,0,0,0,7,2007,119500
"1103",1103,70,7000,5,7,1960,2002,422,1010,1134,0,1134,0,0,1,0,2,1,6,0,1960,1,254,0,16,0,0,0,4,2007,135000
"1104",1104,79,8910,6,6,1959,1959,0,655,1194,0,1194,0,1,1,0,3,1,6,1,1954,2,539,0,0,192,0,0,7,2006,159500
"1105",1105,24,2016,5,5,1970,1970,630,630,630,672,1302,0,0,2,1,3,1,6,0,1970,2,440,0,0,0,0,0,4,2007,106000
"1106",1106,98,12256,8,5,1994,1995,431,1463,1500,1122,2622,1,0,2,1,3,1,9,2,1994,2,712,186,32,0,0,0,4,2010,325000
"1107",1107,114,10357,7,5,1990,1991,172,910,1442,0,1442,1,0,2,0,3,1,6,1,1990,2,719,0,244,0,0,0,5,2007,179900
"1108",1108,168,23257,7,5,2006,2006,868,868,887,1134,2021,0,0,2,1,3,1,9,1,2006,2,422,0,100,0,0,0,9,2006,274725
"1109",1109,NA,8063,6,5,2000,2000,924,924,948,742,1690,0,0,2,1,3,1,7,1,2000,2,463,100,48,0,0,0,11,2007,181000
"1110",1110,107,11362,8,5,2004,2005,797,1836,1836,0,1836,1,0,2,0,3,1,7,1,2004,3,862,125,185,0,0,0,3,2009,280000
"1111",1111,NA,8000,6,5,1995,1996,554,773,773,885,1658,1,0,2,1,3,1,8,1,1995,2,431,224,84,0,0,0,6,2008,188000
"1112",1112,80,10480,7,6,1976,1976,400,803,1098,866,1964,0,0,2,1,4,1,8,1,1976,2,483,0,69,0,0,0,9,2008,205000
"1113",1113,73,7100,5,7,1957,1957,108,816,816,0,816,1,0,1,0,2,1,5,0,1957,1,308,0,0,0,0,0,7,2006,129900
"1114",1114,66,8923,5,7,1953,2006,365,1008,1008,0,1008,1,0,1,0,2,1,6,0,1953,1,240,0,18,0,0,0,5,2007,134500
"1115",1115,90,5400,5,7,1954,2000,418,833,833,0,833,0,0,1,0,2,1,4,0,1955,1,326,0,0,0,0,0,8,2006,117000
"1116",1116,93,12085,8,5,2007,2007,730,1734,1734,0,1734,1,0,2,0,3,1,7,1,2007,3,928,0,0,0,0,0,11,2007,318000
